::1 - - [16/Sep/2024:15:26:12 +0400] "GET /products.php HTTP/1.1" 200 671 "http://localhost/index.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:26:12 +0400] "GET /JS/axios.min.js.map HTTP/1.1" 404 487 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:26:18 +0400] "GET /products.php HTTP/1.1" 200 672 "http://prime.network/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:26:18 +0400] "GET /CSS/style.css HTTP/1.1" 200 892 "http://prime.network/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:26:18 +0400] "GET /JS/get-products.js HTTP/1.1" 200 1031 "http://prime.network/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:26:18 +0400] "GET /JS/axios.min.js HTTP/1.1" 200 19173 "http://prime.network/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:26:18 +0400] "GET /JS/get-products.js HTTP/1.1" 200 1032 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
127.0.0.1 - - [16/Sep/2024:15:26:18 +0400] "GET /JS/axios.min.js HTTP/1.1" 200 19172 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:26:22 +0400] "GET / HTTP/1.1" 200 758 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:26:24 +0400] "GET /products.php HTTP/1.1" 200 616 "https://bd51-5-134-54-101.ngrok-free.app/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:26:25 +0400] "GET /JS/get-products.js HTTP/1.1" 200 976 "https://bd51-5-134-54-101.ngrok-free.app/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:26:26 +0400] "GET /JS/get-products.js HTTP/1.1" 200 976 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:27:50 +0400] "GET / HTTP/1.1" 200 757 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:37 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:41 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:41 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
::1 - - [16/Sep/2024:15:30:41 +0400] "GET /login.php HTTP/1.1" 500 185 "http://localhost/products.php" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
